animal,latin_name,order,sex,LociVS,diff_LociVS,mod_diff_LociVS,midpoint_lat,mass,dichro,sexual_dichro,gen_time,survival,age_first_breed,max_lifespan,mating_system_og,mating_system_binary,paternal_care,migration
Turdus_merula,Turdus_merula,Passeriformes,M,34.62567064,-7.65812175,7.65812175,48.35820151,42865.13413,1,51.80525847,4.033978256,0.679662467,1.073651402,21.9,0,0,1,1
Turdus_merula,Turdus_merula,Passeriformes,F,42.28379239,-7.65812175,7.65812175,48.35820151,42865.13413,1,51.80525847,4.033978256,0.679662467,1.073651402,21.9,0,0,1,1
Turdus_migratorius,Turdus_migratorius,Passeriformes,F,56.95965135,12.9477091,12.9477091,53.49421698,23072.71093,0.8,37.77551053,3.146893471,0.683175628,1.058441202,14.48744403,0,0,1,1
Turdus_migratorius,Turdus_migratorius,Passeriformes,M,69.90736045,12.9477091,12.9477091,53.49421698,23072.71093,0.8,37.77551053,3.146893471,0.683175628,1.058441202,14.48744403,0,0,1,1
Turdus_naumanni,Turdus_naumanni,Passeriformes,F,55.38789154,7.59093733,7.59093733,65.05088607,19630.08409,1,51.6081646,2.835584853,0.650418955,1.023667204,13.11750841,NA,NA,1,2
Turdus_naumanni,Turdus_naumanni,Passeriformes,M,62.97882887,7.59093733,7.59093733,65.05088607,19630.08409,1,51.6081646,2.835584853,0.650418955,1.023667204,13.11750841,NA,NA,1,2
Turdus_nigrescens,Turdus_nigrescens,Passeriformes,F,46.49731175,4.46459752,4.46459752,12.11376184,36673.14799,1,48.31185554,4.262918075,0.774,1.236886995,13.9416614,0,0,1,0
Turdus_nigrescens,Turdus_nigrescens,Passeriformes,M,50.96190927,4.46459752,4.46459752,12.11376184,36673.14799,1,48.31185554,4.262918075,0.774,1.236886995,13.9416614,0,0,1,0
Turdus_nigriceps,Turdus_nigriceps,Passeriformes,F,44.89988864,-1.90764198,1.90764198,-25.79994974,9217.549022,1,59.37318311,3.460802906,0.723,1.045317916,13.01045905,0,0,1,1
Turdus_nigriceps,Turdus_nigriceps,Passeriformes,M,42.99224666,-1.90764198,1.90764198,-25.79994974,9217.549022,1,59.37318311,3.460802906,0.723,1.045317916,13.01045905,0,0,1,1
Turdus_nudigenis,Turdus_nudigenis,Passeriformes,M,42.93011905,0.95432045,0.95432045,5.811590381,14360.27825,0,17.63558915,3.561257524,0.734490771,1.098199593,12.32882636,0,0,1,0
Turdus_nudigenis,Turdus_nudigenis,Passeriformes,F,41.9757986,0.95432045,0.95432045,5.811590381,14360.27825,0,17.63558915,3.561257524,0.734490771,1.098199593,12.32882636,0,0,1,0
Turdus_obscurus,Turdus_obscurus,Passeriformes,M,55.31935422,-0.05810449,0.05810449,62.04980772,13701.41049,0.6,60.99696984,2.777972524,0.548757206,0.926215664,13.95360615,0,0,1,2
Turdus_obscurus,Turdus_obscurus,Passeriformes,F,55.37745871,-0.05810449,0.05810449,62.04980772,13701.41049,0.6,60.99696984,2.777972524,0.548757206,0.926215664,13.95360615,0,0,1,2
Turdus_obsoletus,Turdus_obsoletus,Passeriformes,M,61.15553941,-0.63756211,0.63756211,6.942215295,20645.14251,0,8.319509377,3.744168459,0.742955885,1.132838517,12.7348654,0,0,1,0
Turdus_obsoletus,Turdus_obsoletus,Passeriformes,F,61.79310152,-0.63756211,0.63756211,6.942215295,20645.14251,0,8.319509377,3.744168459,0.742955885,1.132838517,12.7348654,0,0,1,0
Turdus_olivaceofuscus,Turdus_olivaceofuscus,Passeriformes,F,46.97901583,1.21464621,1.21464621,0.491539619,29227.601,0,26.81852636,3.948910653,0.760867006,1.236545642,12.07542292,0,0,1,0
Turdus_olivaceofuscus,Turdus_olivaceofuscus,Passeriformes,M,48.19366204,1.21464621,1.21464621,0.491539619,29227.601,0,26.81852636,3.948910653,0.760867006,1.236545642,12.07542292,0,0,1,0
Turdus_olivaceus,Turdus_olivaceus,Passeriformes,M,58.28476683,-10.14389779,10.14389779,-15.04574261,16181.23395,0,13.20649388,1.953586603,0.517,1,5.8,0,0,1,0
Turdus_olivaceus,Turdus_olivaceus,Passeriformes,F,68.42866462,-10.14389779,10.14389779,-15.04574261,16181.23395,0,13.20649388,1.953586603,0.517,1,5.8,0,0,1,0
Turdus_olivater,Turdus_olivater,Passeriformes,F,43,8.30302135,8.30302135,8.295731236,28949.84055,0.8,58.14626434,5.125234273,0.856,1.166080554,13.14982229,0,0,1,0
Turdus_olivater,Turdus_olivater,Passeriformes,M,51.30302135,8.30302135,8.30302135,8.295731236,28949.84055,0.8,58.14626434,5.125234273,0.856,1.166080554,13.14982229,0,0,1,0
Turdus_pallidus,Turdus_pallidus,Passeriformes,F,49.42596831,3.23232942,3.23232942,51.15083512,18969.41964,0,35.7508143,2.627840162,0.628484701,0.981908778,12.09012162,0,0,1,1
Turdus_pallidus,Turdus_pallidus,Passeriformes,M,52.65829773,3.23232942,3.23232942,51.15083512,18969.41964,0,35.7508143,2.627840162,0.628484701,0.981908778,12.09012162,0,0,1,1
Turdus_pelios,Turdus_pelios,Passeriformes,M,44.44959153,3.37457519,3.37457519,5.113477018,15153.82466,0,10.67898672,3.577865275,0.735756196,1.103264331,12.35368791,0,0,1,0
Turdus_pelios,Turdus_pelios,Passeriformes,F,41.07501634,3.37457519,3.37457519,5.113477018,15153.82466,0,10.67898672,3.577865275,0.735756196,1.103264331,12.35368791,0,0,1,0
Turdus_philomelos,Turdus_philomelos,Passeriformes,F,46.18763935,-1.63201308,1.63201308,58.96334264,16431.48622,0,25.79215232,3.369529561,0.653931769,1,17.67,0,0,1,1
Turdus_philomelos,Turdus_philomelos,Passeriformes,M,44.55562627,-1.63201308,1.63201308,58.96334264,16431.48622,0,25.79215232,3.369529561,0.653931769,1,17.67,0,0,1,1
Turdus_pilaris,Turdus_pilaris,Passeriformes,M,54.0739727,-0.95697407,0.95697407,61.64841555,46072.21519,0,16.32232313,3.427808333,0.610851535,1,18.08,0,0,1,1
Turdus_pilaris,Turdus_pilaris,Passeriformes,F,55.03094677,-0.95697407,0.95697407,61.64841555,46072.21519,0,16.32232313,3.427808333,0.610851535,1,18.08,0,0,1,1
Turdus_plebejus,Turdus_plebejus,Passeriformes,F,46.54579833,-6.55913611,6.55913611,17.33953962,28719.519,0,9.077348095,4.215718625,0.776,1.165284026,13.54240195,0,0,1,0
Turdus_plebejus,Turdus_plebejus,Passeriformes,M,39.98666222,-6.55913611,6.55913611,17.33953962,28719.519,0,9.077348095,4.215718625,0.776,1.165284026,13.54240195,0,0,1,0
Turdus_plumbeus,Turdus_plumbeus,Passeriformes,F,51.55788884,-7.70750167,7.70750167,26.18751663,20964.28886,0,15.67929062,4.212322734,0.782,1.009928684,14.58333333,0,0,1,0
Turdus_plumbeus,Turdus_plumbeus,Passeriformes,M,43.85038717,-7.70750167,7.70750167,26.18751663,20964.28886,0,15.67929062,4.212322734,0.782,1.009928684,14.58333333,0,0,1,0
Turdus_poliocephalus,Turdus_poliocephalus,Passeriformes,F,52.33121912,-7.14679083,7.14679083,-4.016538375,13207.60874,0,149.132244,3.267659309,0.703236111,1,14.26347222,0,0,1,0
Turdus_poliocephalus,Turdus_poliocephalus,Passeriformes,M,45.18442829,-7.14679083,7.14679083,-4.016538375,13207.60874,0,149.132244,3.267659309,0.703236111,1,14.26347222,0,0,1,0
Turdus_reevei,Turdus_reevei,Passeriformes,F,48,-2.392983,2.392983,-3.844309437,12908.44308,0,26.13129675,5.621126751,0.933,0.938098882,11.77727877,NA,NA,1,0
Turdus_reevei,Turdus_reevei,Passeriformes,M,45.607017,-2.392983,2.392983,-3.844309437,12908.44308,0,26.13129675,5.621126751,0.933,0.938098882,11.77727877,NA,NA,1,0
Turdus_rubrocanus,Turdus_rubrocanus,Passeriformes,F,67.84074612,3.53404902,3.53404902,38.66419463,33416.43617,1,59.15893048,3.484510268,0.711807891,1.135647394,14.28680833,0,0,1,1
Turdus_rubrocanus,Turdus_rubrocanus,Passeriformes,M,71.37479514,3.53404902,3.53404902,38.66419463,33416.43617,1,59.15893048,3.484510268,0.711807891,1.135647394,14.28680833,0,0,1,1
Turdus_ruficollis,Turdus_ruficollis,Passeriformes,M,51.58646361,3.4813698,3.4813698,60.69916212,24483.75979,1,39.29558668,3.267659309,0.703236111,1,14.26347222,0,0,1,2
Turdus_ruficollis,Turdus_ruficollis,Passeriformes,F,48.10509381,3.4813698,3.4813698,60.69916212,24483.75979,1,39.29558668,3.267659309,0.703236111,1,14.26347222,0,0,1,2
Turdus_rufitorques,Turdus_rufitorques,Passeriformes,M,71.60119012,26.10640345,26.10640345,19.13780828,18908.89364,1.4,78.59017022,4.870856733,0.84,1.124357141,13.13103597,NA,NA,1,0
Turdus_rufitorques,Turdus_rufitorques,Passeriformes,F,45.49478667,26.10640345,26.10640345,19.13780828,18908.89364,1.4,78.59017022,4.870856733,0.84,1.124357141,13.13103597,NA,NA,1,0
Turdus_rufiventris,Turdus_rufiventris,Passeriformes,M,60.56466914,-10.39305217,10.39305217,-24.28447497,17396.54761,0,10.0357687,3.6876727,0.738985576,1.116367702,13.26605294,0,0,1,0
Turdus_rufiventris,Turdus_rufiventris,Passeriformes,F,70.95772131,-10.39305217,10.39305217,-24.28447497,17396.54761,0,10.0357687,3.6876727,0.738985576,1.116367702,13.26605294,0,0,1,0
Turdus_rufopalliatus,Turdus_rufopalliatus,Passeriformes,F,61.32319723,9.5854998,9.5854998,25.71561369,20785.22571,0.8,41.19076992,4.139165933,0.802,1.00312985,11.8952479,0,0,1,0
Turdus_rufopalliatus,Turdus_rufopalliatus,Passeriformes,M,70.90869703,9.5854998,9.5854998,25.71561369,20785.22571,0.8,41.19076992,4.139165933,0.802,1.00312985,11.8952479,0,0,1,0
Turdus_serranus,Turdus_serranus,Passeriformes,F,51.84592559,-3.1107164,3.1107164,-5.538822498,27635.93057,1,92.70094338,5.394410268,0.856,1.240718165,14.15548353,0,0,1,0
Turdus_serranus,Turdus_serranus,Passeriformes,M,48.73520919,-3.1107164,3.1107164,-5.538822498,27635.93057,1,92.70094338,5.394410268,0.856,1.240718165,14.15548353,0,0,1,0
Turdus_tephronotus,Turdus_tephronotus,Passeriformes,F,66.20323031,-1.84585461,1.84585461,0.430323686,7942.37565,0,15.5671573,3.273913929,0.712794004,1.064115891,10.54220645,0,0,1,0
Turdus_tephronotus,Turdus_tephronotus,Passeriformes,M,64.3573757,-1.84585461,1.84585461,0.430323686,7942.37565,0,15.5671573,3.273913929,0.712794004,1.064115891,10.54220645,0,0,1,0
Turdus_torquatus,Turdus_torquatus,Passeriformes,F,39.20731156,-0.26591371,0.26591371,54.58596022,49130.12646,0.8,40.48575692,2.989407476,0.663220709,1.044998347,14.7242116,0,0,1,2
Turdus_torquatus,Turdus_torquatus,Passeriformes,M,38.94139785,-0.26591371,0.26591371,54.58596022,49130.12646,0.8,40.48575692,2.989407476,0.663220709,1.044998347,14.7242116,0,0,1,2
Turdus_unicolor,Turdus_unicolor,Passeriformes,M,37.7976315,-2.51615058,2.51615058,37.97878794,14516.01589,1,58.88832348,2.983229566,0.670934434,1.017303502,12.96579294,0,0,1,2
Turdus_unicolor,Turdus_unicolor,Passeriformes,F,40.31378208,-2.51615058,2.51615058,37.97878794,14516.01589,1,58.88832348,2.983229566,0.670934434,1.017303502,12.96579294,0,0,1,2
Turdus_viscivorus,Turdus_viscivorus,Passeriformes,M,49.97972511,3.21707685,3.21707685,55.41077624,58254.74935,0,26.97997497,3.966075499,0.687678027,1.102199782,21.25,0,0,1,1
Turdus_viscivorus,Turdus_viscivorus,Passeriformes,F,46.76264826,3.21707685,3.21707685,55.41077624,58254.74935,0,26.97997497,3.966075499,0.687678027,1.102199782,21.25,0,0,1,1
Tylas_eduardi,Tylas_eduardi,Passeriformes,M,62.30992922,0.31530603,0.31530603,-23.73846038,7012.666779,0,39.4905153,3.72601668,0.727586144,1.48892849,10.29859143,0,0,1,0
Tylas_eduardi,Tylas_eduardi,Passeriformes,F,61.99462319,0.31530603,0.31530603,-23.73846038,7012.666779,0,39.4905153,3.72601668,0.727586144,1.48892849,10.29859143,0,0,1,0
Tyranneutes_stolzmanni,Tyranneutes_stolzmanni,Passeriformes,F,86.46386528,-12.73709102,12.73709102,-6.455005996,94.20653406,0,14.0072493,2.20815252,0.567586638,0.982657013,7.667300074,3,1,0,0
Tyranneutes_stolzmanni,Tyranneutes_stolzmanni,Passeriformes,M,73.72677426,-12.73709102,12.73709102,-6.455005996,94.20653406,0,14.0072493,2.20815252,0.567586638,0.982657013,7.667300074,3,1,0,0
Tyranneutes_virescens,Tyranneutes_virescens,Passeriformes,M,98.9762212,-6.9813175,6.9813175,2.82986979,93.60507229,0.2,32.49198829,2.224659985,0.57171547,0.982130233,7.607559394,3,1,0,0
Tyranneutes_virescens,Tyranneutes_virescens,Passeriformes,F,105.9575387,-6.9813175,6.9813175,2.82986979,93.60507229,0.2,32.49198829,2.224659985,0.57171547,0.982130233,7.607559394,3,1,0,0
Tyrannulus_elatus,Tyrannulus_elatus,Passeriformes,M,92.6117471,-10.0342871,10.0342871,-2.170080099,88.28972193,0,13.10957589,2.491918649,0.632938241,1.064522475,6.865613377,0,0,1,0
Tyrannulus_elatus,Tyrannulus_elatus,Passeriformes,F,102.6460342,-10.0342871,10.0342871,-2.170080099,88.28972193,0,13.10957589,2.491918649,0.632938241,1.064522475,6.865613377,0,0,1,0
Tyrannus_albogularis,Tyrannus_albogularis,Passeriformes,F,69.5413546,-7.83236012,7.83236012,-11.98072515,4107.872637,0,9.052560424,2.565356319,0.645872247,0.991330861,8.310978247,NA,NA,1,2
Tyrannus_albogularis,Tyrannus_albogularis,Passeriformes,M,61.70899448,-7.83236012,7.83236012,-11.98072515,4107.872637,0,9.052560424,2.565356319,0.645872247,0.991330861,8.310978247,NA,NA,1,2
Tyrannus_caudifasciatus,Tyrannus_caudifasciatus,Passeriformes,F,36,9.50831068,9.50831068,25.87429824,5574.482045,0,10.11323426,2.996484085,0.687331766,1.117263965,8.931792236,0,0,1,0
Tyrannus_caudifasciatus,Tyrannus_caudifasciatus,Passeriformes,M,45.50831068,9.50831068,9.50831068,25.87429824,5574.482045,0,10.11323426,2.996484085,0.687331766,1.117263965,8.931792236,0,0,1,0
Tyrannus_couchii,Tyrannus_couchii,Passeriformes,F,80.54060937,-8.35973696,8.35973696,27.11561989,4608.521798,0,14.20596981,2.638102132,0.633970586,1.057475458,8.606735814,0,0,1,1
Tyrannus_couchii,Tyrannus_couchii,Passeriformes,M,72.18087241,-8.35973696,8.35973696,27.11561989,4608.521798,0,14.20596981,2.638102132,0.633970586,1.057475458,8.606735814,0,0,1,1
Tyrannus_crassirostris,Tyrannus_crassirostris,Passeriformes,M,59.47457898,2.73150635,2.73150635,28.38051021,10553.23169,0,11.15073815,2.839835302,0.656874169,1.135145993,9.264004597,0,0,1,1
Tyrannus_crassirostris,Tyrannus_crassirostris,Passeriformes,F,56.74307263,2.73150635,2.73150635,28.38051021,10553.23169,0,11.15073815,2.839835302,0.656874169,1.135145993,9.264004597,0,0,1,1
Tyrannus_dominicensis,Tyrannus_dominicensis,Passeriformes,F,37.18292661,-1.08443091,1.08443091,23.21282061,6909.590556,0,10.22427453,2.892699702,0.665799285,1.137975076,8.989998799,0,0,1,1
Tyrannus_dominicensis,Tyrannus_dominicensis,Passeriformes,M,36.0984957,-1.08443091,1.08443091,23.21282061,6909.590556,0,10.22427453,2.892699702,0.665799285,1.137975076,8.989998799,0,0,1,1
Tyrannus_forficatus,Tyrannus_forficatus,Passeriformes,F,49.56556967,10.38104952,10.38104952,39.98799024,4690.558092,0,14.177136,2.346737821,0.591307795,0.98015405,8.542223045,0,0,1,2
Tyrannus_forficatus,Tyrannus_forficatus,Passeriformes,M,59.94661919,10.38104952,10.38104952,39.98799024,4690.558092,0,14.177136,2.346737821,0.591307795,0.98015405,8.542223045,0,0,1,2
Tyrannus_melancholicus,Tyrannus_melancholicus,Passeriformes,F,69.42522538,5.50068664,5.50068664,-9.668195517,4184.761428,0,20.96635817,2.553791151,0.631261949,1.048785567,8.130234364,0,0,1,1
Tyrannus_melancholicus,Tyrannus_melancholicus,Passeriformes,M,74.92591202,5.50068664,5.50068664,-9.668195517,4184.761428,0,20.96635817,2.553791151,0.631261949,1.048785567,8.130234364,0,0,1,1
Tyrannus_niveigularis,Tyrannus_niveigularis,Passeriformes,M,64.96455661,-0.51826556,0.51826556,-5.93681859,3451.88695,0,12.31564156,2.747957816,0.655289347,1.05205515,8.811077233,NA,NA,1,1
Tyrannus_niveigularis,Tyrannus_niveigularis,Passeriformes,F,65.48282217,-0.51826556,0.51826556,-5.93681859,3451.88695,0,12.31564156,2.747957816,0.655289347,1.05205515,8.811077233,NA,NA,1,1
Tyrannus_savana,Tyrannus_savana,Passeriformes,M,52.8716486,1.31375976,1.31375976,-17.61814925,2901.389333,0.2,8.834123596,2.835616027,0.662717398,1.098274418,8.545462084,0,0,1,1
Tyrannus_savana,Tyrannus_savana,Passeriformes,F,51.55788884,1.31375976,1.31375976,-17.61814925,2901.389333,0.2,8.834123596,2.835616027,0.662717398,1.098274418,8.545462084,0,0,1,1
Tyrannus_tyrannus,Tyrannus_tyrannus,Passeriformes,F,37.62888982,4.84200144,4.84200144,50.86258967,4843.088498,0,11.83245903,2.586855542,0.6185,1.021642585,11.1,0,0,1,2
Tyrannus_tyrannus,Tyrannus_tyrannus,Passeriformes,M,42.47089126,4.84200144,4.84200144,50.86258967,4843.088498,0,11.83245903,2.586855542,0.6185,1.021642585,11.1,0,0,1,2
Tyrannus_verticalis,Tyrannus_verticalis,Passeriformes,F,59.25751654,12.36609801,12.36609801,46.99654881,4773.41417,0,21.06246979,2.646492858,0.634955677,1.060660426,9.283517168,0,0,1,2
Tyrannus_verticalis,Tyrannus_verticalis,Passeriformes,M,71.62361455,12.36609801,12.36609801,46.99654881,4773.41417,0,21.06246979,2.646492858,0.634955677,1.060660426,9.283517168,0,0,1,2
Tyrannus_vociferans,Tyrannus_vociferans,Passeriformes,F,63.72013211,-0.74130324,0.74130324,35.2858593,6605.530725,0,22.13153945,2.724748003,0.644004085,1.090548662,9.102588921,0,0,1,1
Tyrannus_vociferans,Tyrannus_vociferans,Passeriformes,M,62.97882887,-0.74130324,0.74130324,35.2858593,6605.530725,0,22.13153945,2.724748003,0.644004085,1.090548662,9.102588921,0,0,1,1
Upucerthia_dumetaria,Upucerthia_dumetaria,Passeriformes,F,43.23897945,-1.90832001,1.90832001,-41.09869899,7678.356426,0,13.59982464,3.203557086,0.665288215,1.388710064,10.4946521,0,0,1,1
Upucerthia_dumetaria,Upucerthia_dumetaria,Passeriformes,M,41.33065944,-1.90832001,1.90832001,-41.09869899,7678.356426,0,13.59982464,3.203557086,0.665288215,1.388710064,10.4946521,0,0,1,1
Upucerthia_saturatior,Upucerthia_saturatior,Passeriformes,M,45,-3.07799819,3.07799819,-46.59494687,7678.356426,0,,2.984405738,0.642265497,1.309919315,10.20538929,NA,NA,,
Upucerthia_saturatior,Upucerthia_saturatior,Passeriformes,F,48.07799819,-3.07799819,3.07799819,-46.59494687,7678.356426,0,,2.984405738,0.642265497,1.309919315,10.20538929,NA,NA,,
Upucerthia_validirostris,Upucerthia_validirostris,Passeriformes,F,54,-5.48216902,5.48216902,-24.82402161,3269.836723,0,10.85526177,3.561806162,0.714208055,1.420450258,9.87906904,0,0,1,0
Upucerthia_validirostris,Upucerthia_validirostris,Passeriformes,M,48.51783098,-5.48216902,5.48216902,-24.82402161,3269.836723,0,10.85526177,3.561806162,0.714208055,1.420450258,9.87906904,0,0,1,0
Uraeginthus_angolensis,Uraeginthus_angolensis,Passeriformes,F,74.87820231,8.68930259,8.68930259,-20.44541035,196.1258131,0.4,25.5834997,1.822394294,0.492878936,0.839207167,7.756077787,0,0,1,0
Uraeginthus_angolensis,Uraeginthus_angolensis,Passeriformes,M,83.5675049,8.68930259,8.68930259,-20.44541035,196.1258131,0.4,25.5834997,1.822394294,0.492878936,0.839207167,7.756077787,0,0,1,0
Uraeginthus_bengalus,Uraeginthus_bengalus,Passeriformes,F,81.59481857,33.81018063,33.81018063,7.827096431,196.1258131,0.6,20.57997032,1.893246028,0.5328,0.839207167,7.458721608,0,0,1,0
Uraeginthus_bengalus,Uraeginthus_bengalus,Passeriformes,M,115.4049992,33.81018063,33.81018063,7.827096431,196.1258131,0.6,20.57997032,1.893246028,0.5328,0.839207167,7.458721608,0,0,1,0
Uraeginthus_cyanocephalus,Uraeginthus_cyanocephalus,Passeriformes,M,98.58287922,23.66563717,23.66563717,-2.054112555,191.5942124,0.8,93.41073714,1.885825998,0.516545967,0.858130864,7.570562797,0,0,1,0
Uraeginthus_cyanocephalus,Uraeginthus_cyanocephalus,Passeriformes,F,74.91724205,23.66563717,23.66563717,-2.054112555,191.5942124,0.8,93.41073714,1.885825998,0.516545967,0.858130864,7.570562797,0,0,1,0
Urocissa_caerulea,Urocissa_caerulea,Passeriformes,F,122.3294865,-6.669563,6.669563,29.46296819,353995.9236,0,12.27670098,3.823248409,0.701833984,1.557926321,13.24746388,0,0,1,0
Urocissa_caerulea,Urocissa_caerulea,Passeriformes,M,115.6599235,-6.669563,6.669563,29.46296819,353995.9236,0,12.27670098,3.823248409,0.701833984,1.557926321,13.24746388,0,0,1,0
Urocissa_flavirostris,Urocissa_flavirostris,Passeriformes,M,90.82500686,28.42308381,28.42308381,34.53313254,101209.3559,0,38.85939425,3.968108993,0.720004679,1.634150252,13.48500512,0,0,1,0
Urocissa_flavirostris,Urocissa_flavirostris,Passeriformes,F,62.40192305,28.42308381,28.42308381,34.53313254,101209.3559,0,38.85939425,3.968108993,0.720004679,1.634150252,13.48500512,0,0,1,0
Urocissa_ornata,Urocissa_ornata,Passeriformes,F,253.9507826,-1.4035026,1.4035026,8.891539619,189720.6741,0,13.76360513,4.186386352,0.741495051,1.658903727,12.76826367,NA,NA,1,0
Urocissa_ornata,Urocissa_ornata,Passeriformes,M,252.54728,-1.4035026,1.4035026,8.891539619,189720.6741,0,13.76360513,4.186386352,0.741495051,1.658903727,12.76826367,NA,NA,1,0
Urocynchramus_pylzowi,Urocynchramus_pylzowi,Passeriformes,F,51,38.94234991,38.94234991,40.66129907,,,83.90541454,2.333337085,0.548340617,1.05506096,10.04792746,NA,NA,1,0
Urocynchramus_pylzowi,Urocynchramus_pylzowi,Passeriformes,M,89.94234991,38.94234991,38.94234991,40.66129907,,,83.90541454,2.333337085,0.548340617,1.05506096,10.04792746,NA,NA,1,0
Urolais_epichlorus,Urolais_epichlorus,Passeriformes,F,90.53386399,-0.27886699,0.27886699,7.447095175,265.9516726,0,20.40108487,2.394163336,0.62748614,0.988496778,7.113873432,NA,NA,1,0
Urolais_epichlorus,Urolais_epichlorus,Passeriformes,M,90.254997,-0.27886699,0.27886699,7.447095175,265.9516726,0,20.40108487,2.394163336,0.62748614,0.988496778,7.113873432,NA,NA,1,0
Urolestes_melanoleucus,Urolestes_melanoleucus,Passeriformes,M,48.04163055,-0.95156578,0.95156578,-22.41708288,25654.0125,-0.2,21.60911957,3.36419417,0.684606857,1.424939556,10.31572795,0,0,1,0
Urolestes_melanoleucus,Urolestes_melanoleucus,Passeriformes,F,48.99319633,-0.95156578,0.95156578,-22.41708288,25654.0125,-0.2,21.60911957,3.36419417,0.684606857,1.424939556,10.31572795,0,0,1,0
Uropsila_leucogastra,Uropsila_leucogastra,Passeriformes,F,84.85298694,-21.85298694,21.85298694,23.94548153,158.6910256,0,9.798846985,2.001386751,0.540056635,0.922273435,6.743756949,0,0,1,0
Uropsila_leucogastra,Uropsila_leucogastra,Passeriformes,M,63,-21.85298694,21.85298694,23.94548153,158.6910256,0,9.798846985,2.001386751,0.540056635,0.922273435,6.743756949,0,0,1,0
Urosphena_squameiceps,Urosphena_squameiceps,Passeriformes,F,65.93335789,2.04702861,2.04702861,47.76514852,169.8299962,0,25.35533351,2.056191322,0.533803386,0.96426365,7.590602539,NA,NA,1,2
Urosphena_squameiceps,Urosphena_squameiceps,Passeriformes,M,67.9803865,2.04702861,2.04702861,47.76514852,169.8299962,0,25.35533351,2.056191322,0.533803386,0.96426365,7.590602539,NA,NA,1,2
Urosphena_subulata,Urosphena_subulata,Passeriformes,F,71,-6.19259302,6.19259302,-11.35205012,157.4796994,0,12.61430484,2.277020359,0.608448143,0.946068437,6.868109798,NA,NA,1,0
Urosphena_subulata,Urosphena_subulata,Passeriformes,M,64.80740698,-6.19259302,6.19259302,-11.35205012,157.4796994,0,12.61430484,2.277020359,0.608448143,0.946068437,6.868109798,NA,NA,1,0
Urosphena_whiteheadi,Urosphena_whiteheadi,Passeriformes,M,81.99593476,3.0501834,3.0501834,2.505574707,157.4796994,0,26.5386119,2.315233109,0.618243773,0.946068437,6.751475381,NA,NA,1,0
Urosphena_whiteheadi,Urosphena_whiteheadi,Passeriformes,F,78.94575136,3.0501834,3.0501834,2.505574707,157.4796994,0,26.5386119,2.315233109,0.618243773,0.946068437,6.751475381,NA,NA,1,0
Urothraupis_stolzmanni,Urothraupis_stolzmanni,Passeriformes,F,48.74423043,-0.37068394,0.37068394,1.272492,1379.852351,0,8.185403919,2.910999608,0.674917161,1.104202008,8.657161219,NA,NA,1,0
Urothraupis_stolzmanni,Urothraupis_stolzmanni,Passeriformes,M,48.37354649,-0.37068394,0.37068394,1.272492,1379.852351,0,8.185403919,2.910999608,0.674917161,1.104202008,8.657161219,NA,NA,1,0
Vanga_curvirostris,Vanga_curvirostris,Passeriformes,M,43.90613599,0.24202695,0.24202695,-24.00234527,14505.60383,0,19.10308865,3.956039465,0.734227932,1.495373775,11.67689491,0,0,1,0
Vanga_curvirostris,Vanga_curvirostris,Passeriformes,F,43.66410904,0.24202695,0.24202695,-24.00234527,14505.60383,0,19.10308865,3.956039465,0.734227932,1.495373775,11.67689491,0,0,1,0
Vermivora_chrysoptera,Vermivora_chrysoptera,Passeriformes,F,87.53125414,3.66085078,3.66085078,50.08719179,147.2008067,0.8,56.6945151,2.07904359,0.528419625,1.007443665,8.029108171,1,0,1,2
Vermivora_chrysoptera,Vermivora_chrysoptera,Passeriformes,M,91.19210492,3.66085078,3.66085078,50.08719179,147.2008067,0.8,56.6945151,2.07904359,0.528419625,1.007443665,8.029108171,1,0,1,2
Vidua_chalybeata,Vidua_chalybeata,Passeriformes,M,71.73151033,23.46347855,23.46347855,1.457288425,,,202.1710321,2.022779785,0.542013799,0.899344997,7.910691084,3,1,0,0
Vidua_chalybeata,Vidua_chalybeata,Passeriformes,F,48.26803178,23.46347855,23.46347855,1.457288425,,,202.1710321,2.022779785,0.542013799,0.899344997,7.910691084,3,1,0,0
Vidua_fischeri,Vidua_fischeri,Passeriformes,F,64.61244732,13.65074426,13.65074426,3.624549328,,,125.0911178,2.002027758,0.537684013,0.89528467,7.911889977,3,1,0,0
Vidua_fischeri,Vidua_fischeri,Passeriformes,M,78.26319158,13.65074426,13.65074426,3.624549328,,,125.0911178,2.002027758,0.537684013,0.89528467,7.911889977,3,1,0,0
Vidua_hypocherina,Vidua_hypocherina,Passeriformes,F,59.3075959,29.86741637,29.86741637,1.576833737,,,156.0232222,2.003545504,0.539231235,0.890857306,7.830552885,3,1,0,0
Vidua_hypocherina,Vidua_hypocherina,Passeriformes,M,89.17501227,29.86741637,29.86741637,1.576833737,,,156.0232222,2.003545504,0.539231235,0.890857306,7.830552885,3,1,0,0
Vidua_macroura,Vidua_macroura,Passeriformes,F,53.22980786,11.26825413,11.26825413,-2.829736625,,,124.3392495,1.952813589,0.508870974,0.902445037,8.291947175,3,1,0,0
Vidua_macroura,Vidua_macroura,Passeriformes,M,64.49806199,11.26825413,11.26825413,-2.829736625,,,124.3392495,1.952813589,0.508870974,0.902445037,8.291947175,3,1,0,0
